id,pose_type,coordinate_frame,units,quaternion_order,scanner_forward_axis,scanner_up_axis,viewpoint_quaternion_meaning,x,y,z,qw,qx,qy,qz
173,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,-1.8,1.092857143,0.7071067812,0,0,0.7071067812
174,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,-1.8,1.092857143,0.7071067812,0,0,0.7071067812
175,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,-1.8,1.092857143,0.7071067812,0,0,0.7071067812
176,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,-1.8,1.092857143,0.7071067812,0,0,0.7071067812
177,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,-1.8,1.092857143,0.7071067812,0,0,0.7071067812
178,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,-1.8,1.207142857,0.7071067812,0,0,0.7071067812
179,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,-1.8,1.207142857,0.7071067812,0,0,0.7071067812
180,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,-1.8,1.207142857,0.7071067812,0,0,0.7071067812
181,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,-1.8,1.207142857,0.7071067812,0,0,0.7071067812
182,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,-1.8,1.207142857,0.7071067812,0,0,0.7071067812
183,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,-1.8,1.207142857,0.7071067812,0,0,0.7071067812
184,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,-1.8,1.207142857,0.7071067812,0,0,0.7071067812
185,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,-1.8,1.321428571,0.7071067812,0,0,0.7071067812
186,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,-1.8,1.321428571,0.7071067812,0,0,0.7071067812
187,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,-1.8,1.321428571,0.7071067812,0,0,0.7071067812
188,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,-1.8,1.321428571,0.7071067812,0,0,0.7071067812
189,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,-1.8,1.321428571,0.7071067812,0,0,0.7071067812
190,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,-1.8,1.321428571,0.7071067812,0,0,0.7071067812
191,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,-1.8,1.321428571,0.7071067812,0,0,0.7071067812
192,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,-1.8,1.435714286,0.7071067812,0,0,0.7071067812
193,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-2,-1.8,1.435714286,0.7071067812,0,0,0.7071067812
194,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-1,-1.8,1.435714286,0.7071067812,0,0,0.7071067812
195,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,0,-1.8,1.435714286,0.7071067812,0,0,0.7071067812
196,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,1,-1.8,1.435714286,0.7071067812,0,0,0.7071067812
197,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,2,-1.8,1.435714286,0.7071067812,0,0,0.7071067812
198,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,3,-1.8,1.435714286,0.7071067812,0,0,0.7071067812
199,scanner_pose_in_world,world,meters,"qw,qx,qy,qz",+X,+Z,scanner_frame_orientation_in_world,-3,-1.8,1.55,0.7071067812,0,0,0.7071067812
